location,section,level / floor,trade,state,start_date,complete_date,capture_date
Zone 4-Gen Yard-Pad10,Zone 4,,Electrical Yard Equipment Conduit,not started,,,2025/06/19
Zone 4-Gen Yard-Pad10,Zone 4,,Generator Placement,not started,2025/07/09,2025/08/01,2025/06/19
Zone 3-Gen Yard-Pad9,Zone 3,,Backfill,complete,,,2025/06/19
Zone 3-Gen Yard-Pad9,Zone 3,,Concrete Formwork,complete,,,2025/06/19
Zone 3-Gen Yard-Pad9,Zone 3,,Concrete Pour,complete,,,2025/06/19
Zone 3-Gen Yard-Pad9,Zone 3,,Concrete Rebar,complete,,,2025/06/19
Zone 3-Gen Yard-Pad9,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/06/19
Zone 3-Gen Yard-Pad9,Zone 3,,Generator Placement,not started,2025/07/01,2025/07/22,2025/06/19
Zone 3-Gen Yard-Pad8,Zone 3,,Backfill,complete,,,2025/06/19
Zone 3-Gen Yard-Pad8,Zone 3,,Concrete Formwork,complete,,,2025/06/19
Zone 3-Gen Yard-Pad8,Zone 3,,Concrete Pour,complete,,,2025/06/19
Zone 3-Gen Yard-Pad8,Zone 3,,Concrete Rebar,complete,,,2025/06/19
Zone 3-Gen Yard-Pad8,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/06/19
Zone 3-Gen Yard-Pad8,Zone 3,,Generator Placement,not started,2025/06/24,2025/07/09,2025/06/19
Zone 3-Gen Yard-Pad7,Zone 3,,Backfill,complete,,,2025/06/19
Zone 3-Gen Yard-Pad7,Zone 3,,Concrete Formwork,complete,,,2025/06/19
Zone 3-Gen Yard-Pad7,Zone 3,,Concrete Pour,complete,,,2025/06/19
Zone 3-Gen Yard-Pad7,Zone 3,,Concrete Rebar,complete,,,2025/06/19
Zone 3-Gen Yard-Pad7,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/06/19
Zone 3-Gen Yard-Pad7,Zone 3,,Generator Placement,in progress,2025/06/19,2025/07/09,2025/06/19
Zone 2-Gen Yard-Pad6,Zone 2,,Backfill,complete,,,2025/06/19
Zone 2-Gen Yard-Pad6,Zone 2,,Concrete Formwork,complete,,,2025/06/19
Zone 2-Gen Yard-Pad6,Zone 2,,Concrete Pour,complete,,,2025/06/19
Zone 2-Gen Yard-Pad6,Zone 2,,Concrete Rebar,complete,,,2025/06/19
Zone 2-Gen Yard-Pad6,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/06/19
Zone 2-Gen Yard-Pad6,Zone 2,,Generator Placement,in progress,2025/06/19,2025/07/02,2025/06/19
Zone 2-Gen Yard-Pad5,Zone 2,,Backfill,complete,,,2025/06/19
Zone 2-Gen Yard-Pad5,Zone 2,,Concrete Formwork,complete,,,2025/06/19
Zone 2-Gen Yard-Pad5,Zone 2,,Concrete Pour,complete,,,2025/06/19
Zone 2-Gen Yard-Pad5,Zone 2,,Concrete Rebar,complete,,,2025/06/19
Zone 2-Gen Yard-Pad5,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/06/19
Zone 2-Gen Yard-Pad5,Zone 2,,Generator Placement,in progress,2025/06/10,2025/06/27,2025/06/19
Zone 2-Gen Yard-Pad4,Zone 2,,Backfill,complete,,,2025/06/19
Zone 2-Gen Yard-Pad4,Zone 2,,Concrete Formwork,complete,,,2025/06/19
Zone 2-Gen Yard-Pad4,Zone 2,,Concrete Pour,complete,,,2025/06/19
Zone 2-Gen Yard-Pad4,Zone 2,,Concrete Rebar,complete,,,2025/06/19
Zone 2-Gen Yard-Pad4,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/06/19
Zone 2-Gen Yard-Pad4,Zone 2,,Generator Placement,in progress,2025/06/04,2025/06/24,2025/06/19
Zone 1-Gen Yard-Pad3,Zone 1,,Backfill,complete,,,2025/06/19
Zone 1-Gen Yard-Pad3,Zone 1,,Concrete Formwork,complete,,,2025/06/19
Zone 1-Gen Yard-Pad3,Zone 1,,Concrete Pour,complete,,,2025/06/19
Zone 1-Gen Yard-Pad3,Zone 1,,Concrete Rebar,complete,,,2025/06/19
Zone 1-Gen Yard-Pad3,Zone 1,,Electrical Yard Equipment Conduit,not started,,,2025/06/19
Zone 1-Gen Yard-Pad3,Zone 1,,Generator Placement,complete,2025/05/30,2025/06/19,2025/06/19
Zone 1-Gen Yard-Pad2,Zone 1,,Backfill,complete,,,2025/06/19
Zone 1-Gen Yard-Pad2,Zone 1,,Concrete Formwork,complete,,,2025/06/19
Zone 1-Gen Yard-Pad2,Zone 1,,Concrete Pour,complete,,,2025/06/19
Zone 1-Gen Yard-Pad2,Zone 1,,Concrete Rebar,complete,,,2025/06/19
Zone 1-Gen Yard-Pad2,Zone 1,,Electrical Yard Equipment Conduit,not started,,,2025/06/19
Zone 1-Gen Yard-Pad2,Zone 1,,Generator Placement,complete,,2025/06/05,2025/06/19
Zone 1-Gen Yard-Pad1,Zone 1,,Backfill,complete,,,2025/06/19
Zone 1-Gen Yard-Pad1,Zone 1,,Concrete Formwork,complete,,,2025/06/19
Zone 1-Gen Yard-Pad1,Zone 1,,Concrete Pour,complete,,,2025/06/19
Zone 1-Gen Yard-Pad1,Zone 1,,Concrete Rebar,complete,,,2025/06/19
Zone 1-Gen Yard-Pad1,Zone 1,,Electrical Yard Equipment Conduit,not started,,,2025/06/19
Zone 1-Gen Yard-Pad1,Zone 1,,Generator Placement,complete,,2025/06/10,2025/06/19
Zone 5-USS 6,Zone 5,,Backfill,complete,,,2025/06/19
Zone 5-USS 6,Zone 5,,Concrete Formwork,in progress,2025/06/15,2025/07/01,2025/06/19
Zone 5-USS 6,Zone 5,,Concrete Pour,in progress,2025/06/15,2025/07/01,2025/06/19
Zone 5-USS 6,Zone 5,,Concrete Rebar,in progress,2025/06/10,2025/06/27,2025/06/19
Zone 4-USS 5,Zone 4,,Backfill,complete,2025/06/10,2025/06/15,2025/06/19
Zone 4-USS 5,Zone 4,,Concrete Formwork,complete,2025/06/05,2025/06/19,2025/06/19
Zone 4-USS 5,Zone 4,,Concrete Pour,in progress,2025/06/10,2025/06/24,2025/06/19
Zone 4-USS 5,Zone 4,,Concrete Rebar,complete,2025/06/04,2025/06/19,2025/06/19
Zone 3-USS 4,Zone 3,,Backfill,complete,,,2025/06/19
Zone 3-USS 4,Zone 3,,Concrete Formwork,complete,2025/05/30,2025/06/19,2025/06/19
Zone 3-USS 4,Zone 3,,Concrete Pour,complete,2025/05/30,2025/06/19,2025/06/19
Zone 3-USS 4,Zone 3,,Concrete Rebar,complete,2025/05/30,2025/06/19,2025/06/19
Zone 1-USS 1,Zone 1,,Backfill,complete,,,2025/06/19
Zone 1-USS 1,Zone 1,,Concrete Formwork,complete,,,2025/06/19
Zone 1-USS 1,Zone 1,,Concrete Pour,complete,,2025/05/30,2025/06/19
Zone 1-USS 1,Zone 1,,Concrete Rebar,complete,,,2025/06/19
Zone 2-USS 3,Zone 2,,Backfill,complete,,2025/05/30,2025/06/19
Zone 2-USS 3,Zone 2,,Concrete Formwork,complete,,2025/05/30,2025/06/19
Zone 2-USS 3,Zone 2,,Concrete Pour,complete,,2025/06/10,2025/06/19
Zone 2-USS 3,Zone 2,,Concrete Rebar,complete,,2025/05/30,2025/06/19
Zone 2-Conveyance 1,Zone 2,,Backfill,not started,,,2025/06/19
Zone 2-Conveyance 1,Zone 2,,Concrete Formwork,not started,2025/08/01,2025/08/13,2025/06/19
Zone 2-Conveyance 1,Zone 2,,Concrete Pour,not started,,,2025/06/19
Zone 2-Conveyance 1,Zone 2,,Concrete Rebar,not started,2025/08/07,2025/08/13,2025/06/19
Zone 2-Conveyance 1,Zone 2,,Conveyance,not started,2025/07/09,,2025/06/19
Zone 1-Conveyance,Zone 1,,Backfill,not started,2025/07/24,,2025/06/19
Zone 1-Conveyance,Zone 1,,Concrete Formwork,not started,,,2025/06/19
Zone 1-Conveyance,Zone 1,,Concrete Pour,not started,,,2025/06/19
Zone 1-Conveyance,Zone 1,,Concrete Rebar,not started,,,2025/06/19
Zone 1-Conveyance,Zone 1,,Conveyance,not started,2025/07/09,,2025/06/19
Booster Pump System,Booster Pump System,,Backfill,not started,2025/07/09,2025/08/01,2025/06/19
Booster Pump System,Booster Pump System,,Booster Pump System Installation,not started,,,2025/06/19
Booster Pump System,Booster Pump System,,Concrete Formwork,not started,2025/07/09,2025/08/01,2025/06/19
Booster Pump System,Booster Pump System,,Concrete Pour,not started,2025/08/01,2025/08/07,2025/06/19
Booster Pump System,Booster Pump System,,Concrete Rebar,not started,2025/07/19,2025/08/01,2025/06/19
Fire Pump House,Fire Pump House,,Backfill,not started,,,2025/06/19
Fire Pump House,Fire Pump House,,Booster Pump System Installation,not started,,,2025/06/19
Fire Pump House,Fire Pump House,,Concrete Formwork,not started,,,2025/06/19
Fire Pump House,Fire Pump House,,Concrete Pour,not started,,,2025/06/19
Fire Pump House,Fire Pump House,,Concrete Rebar,not started,,,2025/06/19
MYD-Tank Yard,MYD,,Backfill,complete,,,2025/06/19
MYD-Tank Yard,MYD,,Concrete Formwork,complete,,2025/06/15,2025/06/19
MYD-Tank Yard,MYD,,Concrete Pour,complete,,2025/06/19,2025/06/19
MYD-Tank Yard,MYD,,Concrete Rebar,complete,,2025/06/05,2025/06/19
MYD-Tank Yard,MYD,,MWT Installation,not started,2025/07/09,,2025/06/19
Loading Dock,Loading Dock,,Backfill,complete,,,2025/06/19
Loading Dock,Loading Dock,,Concrete Formwork,complete,,,2025/06/19
Loading Dock,Loading Dock,,Concrete Pour,complete,,,2025/06/19
Loading Dock,Loading Dock,,Concrete Rebar,complete,,,2025/06/19
Zone 2-Conveyance 4,Zone 2,,Backfill,not started,,,2025/06/19
Zone 2-Conveyance 4,Zone 2,,Concrete Formwork,not started,,,2025/06/19
Zone 2-Conveyance 4,Zone 2,,Concrete Pour,not started,,,2025/06/19
Zone 2-Conveyance 4,Zone 2,,Concrete Rebar,not started,,,2025/06/19
Zone 2-Conveyance 4,Zone 2,,Conveyance,not started,2025/07/09,,2025/06/19
Zone 1-Conveyance 1,Zone 1,,Backfill,not started,,,2025/06/19
Zone 1-Conveyance 1,Zone 1,,Concrete Formwork,not started,,,2025/06/19
Zone 1-Conveyance 1,Zone 1,,Concrete Pour,not started,,,2025/06/19
Zone 1-Conveyance 1,Zone 1,,Concrete Rebar,not started,,,2025/06/19
Zone 1-Conveyance 1,Zone 1,,Conveyance,not started,2025/07/09,,2025/06/19
GPS,GPS,,Concrete Formwork,complete,,2025/06/04,2025/06/24
GPS,GPS,,Concrete Pour,in progress,,2025/06/04,2025/06/24
GPS,GPS,,Concrete Rebar,complete,,2025/06/04,2025/06/24
GPS,GPS,,Structural Piles,no data,,,2025/06/24
SSS-B,SSS,,Concrete Formwork,in progress,,2025/06/15,2025/06/24
SSS-B,SSS,,Concrete Pour,not started,2025/06/04,2025/07/22,2025/06/24
SSS-B,SSS,,Concrete Rebar,not started,,2025/06/27,2025/06/24
SSS-B,SSS,,Structural Piles,complete,,,2025/06/24
SSS-A,SSS,,Concrete Formwork,in progress,,2025/06/10,2025/06/24
SSS-A,SSS,,Concrete Pour,in progress,,2025/07/09,2025/06/24
SSS-A,SSS,,Concrete Rebar,in progress,,2025/06/10,2025/06/24
SSS-A,SSS,,Structural Piles,complete,,,2025/06/24
SSS-B,SSS,,Concrete Formwork,complete,,2025/06/15,2025/06/24
SSS-B,SSS,,Concrete Pour,in progress,2025/06/04,2025/07/22,2025/06/24
SSS-B,SSS,,Concrete Rebar,complete,,2025/06/27,2025/06/24
SSS-B,SSS,,Structural Piles,no data,,,2025/06/24
GPS,GPS,,Concrete Formwork,complete,,2025/06/04,2025/06/24
GPS,GPS,,Concrete Pour,complete,,2025/06/04,2025/06/24
GPS,GPS,,Concrete Rebar,complete,,2025/06/04,2025/06/24
GPS,GPS,,Structural Piles,complete,,,2025/06/24
SSS-A,SSS,,Concrete Formwork,complete,,2025/06/10,2025/06/24
SSS-A,SSS,,Concrete Pour,in progress,,2025/07/09,2025/06/24
SSS-A,SSS,,Concrete Rebar,complete,,2025/06/10,2025/06/24
SSS-A,SSS,,Structural Piles,complete,,,2025/06/24
Zone 1-USS 2,Zone 1,,Backfill,complete,,2025/05/30,2025/06/24
Zone 1-USS 2,Zone 1,,Concrete Formwork,complete,,,2025/06/24
Zone 1-USS 2,Zone 1,,Concrete Pour,complete,,2025/05/30,2025/06/24
Zone 1-USS 2,Zone 1,,Concrete Rebar,complete,,,2025/06/24
Zone 2-Conveyance 2,Zone 2,,Backfill,not started,,,2025/06/24
Zone 2-Conveyance 2,Zone 2,,Concrete Formwork,not started,,,2025/06/24
Zone 2-Conveyance 2,Zone 2,,Concrete Pour,not started,,,2025/06/24
Zone 2-Conveyance 2,Zone 2,,Concrete Rebar,not started,,,2025/06/24
Zone 2-Conveyance 2,Zone 2,,Conveyance,not started,2025/06/27,,2025/06/24
Zone 2-Conveyance 3,Zone 2,,Backfill,not started,,,2025/06/24
Zone 2-Conveyance 3,Zone 2,,Concrete Formwork,not started,2025/07/14,2025/08/12,2025/06/24
Zone 2-Conveyance 3,Zone 2,,Concrete Pour,not started,,,2025/06/24
Zone 2-Conveyance 3,Zone 2,,Concrete Rebar,not started,,,2025/06/24
Zone 2-Conveyance 3,Zone 2,,Conveyance,not started,2025/06/27,,2025/06/24
Zone 1-Conveyance 3,Zone 1,,Backfill,not started,,,2025/06/24
Zone 1-Conveyance 3,Zone 1,,Concrete Formwork,not started,,,2025/06/24
Zone 1-Conveyance 3,Zone 1,,Concrete Pour,not started,,,2025/06/24
Zone 1-Conveyance 3,Zone 1,,Concrete Rebar,not started,,,2025/06/24
Zone 1-Conveyance 3,Zone 1,,Conveyance,not started,2025/06/27,,2025/06/24
Zone 1-Conveyance 2,Zone 1,,Backfill,not started,2025/08/07,2025/08/12,2025/06/24
Zone 1-Conveyance 2,Zone 1,,Concrete Formwork,not started,2025/08/07,2025/08/12,2025/06/24
Zone 1-Conveyance 2,Zone 1,,Concrete Pour,not started,2025/08/12,,2025/06/24
Zone 1-Conveyance 2,Zone 1,,Concrete Rebar,not started,2025/08/12,2025/08/13,2025/06/24
Zone 1-Conveyance 2,Zone 1,,Conveyance,not started,2025/06/27,,2025/06/24
DWTR-T2,DWTR,,Backfill,not started,,,2025/06/24
DWTR-T2,DWTR,,Concrete Formwork,not started,2025/08/01,2025/08/07,2025/06/24
DWTR-T2,DWTR,,Concrete Pour,not started,2025/08/07,,2025/06/24
DWTR-T2,DWTR,,Concrete Rebar,not started,,,2025/06/24
DWTR-T2,DWTR,,DWTR Installation,in progress,2025/05/30,2025/08/01,2025/06/24
DWTR-T1,DWTR,,Backfill,not started,2025/06/27,2025/07/14,2025/06/24
DWTR-T1,DWTR,,Concrete Formwork,not started,2025/07/09,2025/07/19,2025/06/24
DWTR-T1,DWTR,,Concrete Pour,not started,2025/07/19,2025/08/01,2025/06/24
DWTR-T1,DWTR,,Concrete Rebar,not started,2025/07/22,2025/07/24,2025/06/24
DWTR-T1,DWTR,,DWTR Installation,not started,,,2025/06/24
DCH2-6,DCH2,,Roofing Flashing,not started,,,2025/06/24
DCH2-6,DCH2,,Roofing Insulation,complete,,,2025/06/24
DCH2-6,DCH2,,Roofing Membrane,complete,,,2025/06/24
DCH2-6,DCH2,,Roofing Metal Deck,complete,,,2025/06/24
DCH2-6,DCH2,,Structural Steel,complete,,,2025/06/24
DCH2-5,DCH2,,Roofing Flashing,not started,,,2025/06/24
DCH2-5,DCH2,,Roofing Insulation,complete,,,2025/06/24
DCH2-5,DCH2,,Roofing Membrane,complete,,,2025/06/24
DCH2-5,DCH2,,Roofing Metal Deck,complete,,,2025/06/24
DCH2-5,DCH2,,Structural Steel,complete,,,2025/06/24
DCH2-4,DCH2,,Roofing Flashing,not started,2025/07/01,2025/07/19,2025/06/24
DCH2-4,DCH2,,Roofing Insulation,complete,,,2025/06/24
DCH2-4,DCH2,,Roofing Membrane,complete,,2025/05/30,2025/06/24
DCH2-4,DCH2,,Roofing Metal Deck,complete,,,2025/06/24
DCH2-4,DCH2,,Structural Steel,complete,,,2025/06/24
DCH2-3,DCH2,,Roofing Flashing,not started,2025/06/27,2025/07/19,2025/06/24
DCH2-3,DCH2,,Roofing Insulation,no data,,,2025/06/24
DCH2-3,DCH2,,Roofing Membrane,no data,,,2025/06/24
DCH2-3,DCH2,,Roofing Metal Deck,complete,,,2025/06/24
DCH2-3,DCH2,,Structural Steel,complete,,,2025/06/24
DCH2-2,DCH2,,Roofing Flashing,not started,2025/07/01,2025/07/09,2025/06/24
DCH2-2,DCH2,,Roofing Insulation,complete,,,2025/06/24
DCH2-2,DCH2,,Roofing Membrane,complete,,2025/05/30,2025/06/24
DCH2-2,DCH2,,Roofing Metal Deck,complete,,,2025/06/24
DCH2-2,DCH2,,Structural Steel,complete,,,2025/06/24
DCH2-1,DCH2,,Roofing Flashing,not started,2025/07/09,2025/07/14,2025/06/24
DCH2-1,DCH2,,Roofing Insulation,complete,,,2025/06/24
DCH2-1,DCH2,,Roofing Membrane,no data,,,2025/06/24
DCH2-1,DCH2,,Roofing Metal Deck,complete,,,2025/06/24
DCH2-1,DCH2,,Structural Steel,complete,,,2025/06/24
DCH1-8,DCH1,,Roofing Flashing,not started,,,2025/06/24
DCH1-8,DCH1,,Roofing Insulation,no data,,,2025/06/24
DCH1-8,DCH1,,Roofing Membrane,no data,,,2025/06/24
DCH1-8,DCH1,,Roofing Metal Deck,complete,,,2025/06/24
DCH1-8,DCH1,,Structural Steel,complete,,,2025/06/24
DCH1-7,DCH1,,Roofing Flashing,not started,,,2025/06/24
DCH1-7,DCH1,,Roofing Insulation,complete,,,2025/06/24
DCH1-7,DCH1,,Roofing Membrane,complete,,,2025/06/24
DCH1-7,DCH1,,Roofing Metal Deck,complete,,,2025/06/24
DCH1-7,DCH1,,Structural Steel,complete,,,2025/06/24
DCH1-6,DCH1,,Roofing Flashing,not started,,,2025/06/24
DCH1-6,DCH1,,Roofing Insulation,no data,,,2025/06/24
DCH1-6,DCH1,,Roofing Membrane,no data,,,2025/06/24
DCH1-6,DCH1,,Roofing Metal Deck,complete,,,2025/06/24
DCH1-6,DCH1,,Structural Steel,complete,,,2025/06/24
DCH1-5,DCH1,,Roofing Flashing,not started,,,2025/06/24
DCH1-5,DCH1,,Roofing Insulation,complete,,,2025/06/24
DCH1-5,DCH1,,Roofing Membrane,complete,,,2025/06/24
DCH1-5,DCH1,,Roofing Metal Deck,complete,,,2025/06/24
DCH1-5,DCH1,,Structural Steel,complete,,,2025/06/24
DCH1-4,DCH1,,Roofing Flashing,not started,,,2025/06/24
DCH1-4,DCH1,,Roofing Insulation,complete,,,2025/06/24
DCH1-4,DCH1,,Roofing Membrane,complete,,,2025/06/24
DCH1-4,DCH1,,Roofing Metal Deck,complete,,,2025/06/24
DCH1-4,DCH1,,Structural Steel,complete,,,2025/06/24
DCH1-3,DCH1,,Roofing Flashing,not started,,,2025/06/24
DCH1-3,DCH1,,Roofing Insulation,complete,,,2025/06/24
DCH1-3,DCH1,,Roofing Membrane,complete,,,2025/06/24
DCH1-3,DCH1,,Roofing Metal Deck,complete,,,2025/06/24
DCH1-3,DCH1,,Structural Steel,complete,,,2025/06/24
DCH1-FSA-2,DCH1,,Roofing Flashing,in progress,,2025/06/27,2025/06/24
DCH1-FSA-2,DCH1,,Roofing Insulation,complete,,,2025/06/24
DCH1-FSA-2,DCH1,,Roofing Membrane,complete,,,2025/06/24
DCH1-FSA-2,DCH1,,Roofing Metal Deck,complete,,,2025/06/24
DCH1-FSA-2,DCH1,,Structural Steel,complete,,,2025/06/24
DCH1-FSA-1,DCH1,,Roofing Flashing,complete,2025/05/30,2025/06/04,2025/06/24
DCH1-FSA-1,DCH1,,Roofing Insulation,complete,,,2025/06/24
DCH1-FSA-1,DCH1,,Roofing Membrane,complete,,,2025/06/24
DCH1-FSA-1,DCH1,,Roofing Metal Deck,complete,,,2025/06/24
DCH1-FSA-1,DCH1,,Structural Steel,complete,,,2025/06/24
Zone 8-USS Yard-Module26,Zone 8,,Backfill,complete,,,2025/06/24
Zone 8-USS Yard-Module26,Zone 8,,Concrete Formwork,complete,,,2025/06/24
Zone 8-USS Yard-Module26,Zone 8,,Concrete Pour,complete,,,2025/06/24
Zone 8-USS Yard-Module26,Zone 8,,Concrete Rebar,complete,,,2025/06/24
Zone 8-USS Yard-Module26,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/06/24
Zone 8-USS Yard-Module26,Zone 8,,Electrical Yard 96 Equipment Placement,not started,2025/07/22,,2025/06/24
Zone 8-USS Yard-Module25,Zone 8,,Backfill,complete,,,2025/06/24
Zone 8-USS Yard-Module25,Zone 8,,Concrete Formwork,complete,,,2025/06/24
Zone 8-USS Yard-Module25,Zone 8,,Concrete Pour,complete,,,2025/06/24
Zone 8-USS Yard-Module25,Zone 8,,Concrete Rebar,complete,,,2025/06/24
Zone 8-USS Yard-Module25,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/06/24
Zone 8-USS Yard-Module25,Zone 8,,Electrical Yard 96 Equipment Placement,not started,2025/08/07,,2025/06/24
Zone 8-USS Yard-Module24,Zone 8,,Backfill,complete,,,2025/06/24
Zone 8-USS Yard-Module24,Zone 8,,Concrete Formwork,complete,,,2025/06/24
Zone 8-USS Yard-Module24,Zone 8,,Concrete Pour,complete,,,2025/06/24
Zone 8-USS Yard-Module24,Zone 8,,Concrete Rebar,complete,,,2025/06/24
Zone 8-USS Yard-Module24,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/06/24
Zone 8-USS Yard-Module24,Zone 8,,Electrical Yard 96 Equipment Placement,not started,2025/08/07,,2025/06/24
Zone 8-USS Yard-Module23,Zone 8,,Backfill,complete,,,2025/06/24
Zone 8-USS Yard-Module23,Zone 8,,Concrete Formwork,complete,,,2025/06/24
Zone 8-USS Yard-Module23,Zone 8,,Concrete Pour,complete,,,2025/06/24
Zone 8-USS Yard-Module23,Zone 8,,Concrete Rebar,complete,,,2025/06/24
Zone 8-USS Yard-Module23,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/06/24
Zone 8-USS Yard-Module23,Zone 8,,Electrical Yard 96 Equipment Placement,not started,2025/08/07,,2025/06/24
Zone 8-USS Yard-Module22,Zone 8,,Backfill,complete,,,2025/06/24
Zone 8-USS Yard-Module22,Zone 8,,Concrete Formwork,complete,,,2025/06/24
Zone 8-USS Yard-Module22,Zone 8,,Concrete Pour,complete,,,2025/06/24
Zone 8-USS Yard-Module22,Zone 8,,Concrete Rebar,complete,,,2025/06/24
Zone 8-USS Yard-Module22,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/06/24
Zone 8-USS Yard-Module22,Zone 8,,Electrical Yard 96 Equipment Placement,not started,2025/08/07,,2025/06/24
Zone 7-USS Yard-Module21,Zone 7,,Backfill,complete,,,2025/06/24
Zone 7-USS Yard-Module21,Zone 7,,Concrete Formwork,complete,,,2025/06/24
Zone 7-USS Yard-Module21,Zone 7,,Concrete Pour,complete,,,2025/06/24
Zone 7-USS Yard-Module21,Zone 7,,Concrete Rebar,complete,,,2025/06/24
Zone 7-USS Yard-Module21,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/06/24
Zone 7-USS Yard-Module21,Zone 7,,Electrical Yard 96 Equipment Placement,not started,2025/08/07,,2025/06/24
Zone 7-USS Yard-Module20,Zone 7,,Backfill,complete,,,2025/06/24
Zone 7-USS Yard-Module20,Zone 7,,Concrete Formwork,complete,,,2025/06/24
Zone 7-USS Yard-Module20,Zone 7,,Concrete Pour,complete,,,2025/06/24
Zone 7-USS Yard-Module20,Zone 7,,Concrete Rebar,complete,,,2025/06/24
Zone 7-USS Yard-Module20,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/06/24
Zone 7-USS Yard-Module20,Zone 7,,Electrical Yard 96 Equipment Placement,not started,2025/07/14,,2025/06/24
Zone 7-USS Yard-Module19,Zone 7,,Backfill,complete,,,2025/06/24
Zone 7-USS Yard-Module19,Zone 7,,Concrete Formwork,complete,,,2025/06/24
Zone 7-USS Yard-Module19,Zone 7,,Concrete Pour,complete,,,2025/06/24
Zone 7-USS Yard-Module19,Zone 7,,Concrete Rebar,complete,,,2025/06/24
Zone 7-USS Yard-Module19,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/06/24
Zone 7-USS Yard-Module19,Zone 7,,Electrical Yard 96 Equipment Placement,not started,2025/07/14,,2025/06/24
Zone 7-USS Yard-Module18,Zone 7,,Backfill,complete,,,2025/06/24
Zone 7-USS Yard-Module18,Zone 7,,Concrete Formwork,complete,,,2025/06/24
Zone 7-USS Yard-Module18,Zone 7,,Concrete Pour,complete,,,2025/06/24
Zone 7-USS Yard-Module18,Zone 7,,Concrete Rebar,complete,,,2025/06/24
Zone 7-USS Yard-Module18,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/06/24
Zone 7-USS Yard-Module18,Zone 7,,Electrical Yard 96 Equipment Placement,not started,2025/07/14,,2025/06/24
Zone 7-USS Yard-Module17,Zone 7,,Backfill,complete,,,2025/06/24
Zone 7-USS Yard-Module17,Zone 7,,Concrete Formwork,complete,,,2025/06/24
Zone 7-USS Yard-Module17,Zone 7,,Concrete Pour,complete,,,2025/06/24
Zone 7-USS Yard-Module17,Zone 7,,Concrete Rebar,complete,,,2025/06/24
Zone 7-USS Yard-Module17,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/06/24
Zone 7-USS Yard-Module17,Zone 7,,Electrical Yard 96 Equipment Placement,not started,2025/07/14,,2025/06/24
Zone 7-USS Yard-Module16,Zone 7,,Backfill,complete,,,2025/06/24
Zone 7-USS Yard-Module16,Zone 7,,Concrete Formwork,complete,,,2025/06/24
Zone 7-USS Yard-Module16,Zone 7,,Concrete Pour,complete,,,2025/06/24
Zone 7-USS Yard-Module16,Zone 7,,Concrete Rebar,complete,,,2025/06/24
Zone 7-USS Yard-Module16,Zone 7,,Electrical Yard Equipment Conduit,not started,,,2025/06/24
Zone 7-USS Yard-Module16,Zone 7,,Electrical Yard 96 Equipment Placement,not started,2025/07/14,,2025/06/24
Zone 7-USS Yard-Module15,Zone 7,,Backfill,complete,,,2025/06/24
Zone 7-USS Yard-Module15,Zone 7,,Concrete Formwork,complete,,,2025/06/24
Zone 7-USS Yard-Module15,Zone 7,,Concrete Pour,complete,,,2025/06/24
Zone 7-USS Yard-Module15,Zone 7,,Concrete Rebar,complete,,,2025/06/24
