"Location","Activity ID","Activity Name","Start Date","Finish Date","Duration"
"EYD","CX-11109","EYD2-SSS-H Module Level 3","2026-04-13","2026-04-17","32"
"MYD","CX-11050","MYD2-MCP9-BDC & Rest of Startup","2026-04-13","2026-04-30","104"
"DCH","CX-11095","DCH2-Row 47 Top L3","2026-04-13","2026-04-14","8"
"DCH","CX-11096","DCH2-Row 46 Top L3","2026-04-13","2026-04-14","8"
"DCH","CX-11097","DCH2-Row 45 Bottom L3","2026-04-13","2026-04-14","8"
"DCH","CX-11098","DCH2-Aisle 21 L3","2026-04-13","2026-04-14","8"
"DCH","CX-11099","DCH2-Aisle 22 L3","2026-04-13","2026-04-14","8"
"USS YARD","CX-F-Z02.EYD.S14.L2.1542","L2 QC Electrical Install-EY06-SWGR-USS-10","2026-04-13","2026-04-15","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.207","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-11 to TAPBOX-52BOT","2026-04-13","2026-04-15","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.219","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-11 to TAPBOX-54BOT","2026-04-13","2026-04-15","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.223","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-11 to TAPBOX-56TOP","2026-04-13","2026-04-15","16"
"EYD","CX-11102","EYD2-RMU Module 08 Level 3","2026-04-14","2026-04-15","8"
"EYD","CX-11103","EYD2-USS Module 07 Level 3","2026-04-14","2026-04-15","8"
"DCH","CX-11104","DCH2-Row 49 Top L3","2026-04-14","2026-04-15","8"
"DCH","CX-11105","DCH2-Row 48 Top L3","2026-04-14","2026-04-15","8"
"DCH","CX-11106","DCH2-Row 45 Top L3","2026-04-14","2026-04-15","8"
"MYD","CX-11043","MYD2-USS-CUB-11 L3","2026-04-15","2026-04-23","48"
"EYD","CX-11107","EYD2-RMU Module 09 Level 3","2026-04-15","2026-04-16","8"
"EYD","CX-11108","EYD2-USS Module 08 Level 3","2026-04-15","2026-04-16","8"
"MYD","CX-11046","MYD2-MCP9-Chiller Startup","2026-04-15","2026-04-29","80"
"DCH","CX-11110","DCH2-Row 50 Top L3","2026-04-15","2026-04-16","8"
"DCH","CX-11111","DCH2-Row 48 Bottom L3","2026-04-15","2026-04-16","8"
"DCH","CX-11112","DCH2-Row 46 Bottom L3","2026-04-15","2026-04-16","8"
"USS YARD","CX-F-Z02.EYD.S14.L2.1545","L2 QC Electrical Install-EY06-SWGR-USS-11","2026-04-15","2026-04-17","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.2191","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-12 to TAPBOX-53BOT","2026-04-15","2026-04-17","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.2192","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-12 to TAPBOX-55BOT","2026-04-15","2026-04-17","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.2193","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-12 to TAPBOX-56BOT","2026-04-15","2026-04-17","16"
"MCP","934805030","Cormaci Caulk Floor Joints-MCP CTR 11,BUILDOUT","2026-04-15","2026-04-21","32"
"EYD","CX-11113","EYD2-RMU Module 10 Level 3","2026-04-16","2026-04-17","8"
"EYD","CX-11114","EYD2-USS Module 09 Level 3","2026-04-16","2026-04-17","8"
"DCH","CX-11116","DCH2-Row 50 Bottom L3","2026-04-16","2026-04-17","8"
"DCH","CX-11117","DCH2-Row 49 Bottom L3","2026-04-16","2026-04-17","8"
"DCH","CX-11118","DCH2-Row 47 Bottom L3","2026-04-16","2026-04-17","8"
"DCH","CX-11119","DCH2-Aisle 23 L3","2026-04-16","2026-04-17","8"
"EYD","CX-11120","EYD2-RMU Module 11 Level 3","2026-04-19","2026-04-20","8"
"EYD","CX-11121","EYD2-USS Module 10 Level 3","2026-04-19","2026-04-20","8"
"EYD","CX-11115","EYD2-Generator 14 L3","2026-04-19","2026-04-23","32"
"DCH","CX-11123","DCH2-Row 53 Top L3","2026-04-19","2026-04-20","8"
"DCH","CX-11124","DCH2-Row 52 Top L3","2026-04-19","2026-04-20","8"
"DCH","CX-11125","DCH2-Row 51 Bottom L3","2026-04-19","2026-04-20","8"
"DCH","CX-11126","DCH2-Aisle 24 L3","2026-04-19","2026-04-20","8"
"DCH","CX-11127","DCH2-Aisle 25 L3","2026-04-19","2026-04-20","8"
"USS YARD","CX-F-Z02.EYD.S14.L2.1548","L2 QC Electrical Install-EY06-SWGR-USS-12","2026-04-19","2026-04-21","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.227","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-13 to TAPBOX-57BOT","2026-04-19","2026-04-21","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.235","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-13 to TAPBOX-58TOP","2026-04-19","2026-04-21","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.239","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-13 to TAPBOX-59TOP","2026-04-19","2026-04-21","16"
"MYD","CX-11072","MYD1-MCP6 L4","2026-04-20","2026-04-27","40"
"EYD","CX-11128","EYD2-RMU Module 12 Level 3","2026-04-20","2026-04-21","8"
"EYD","CX-11129","EYD2-USS Module 11 Level 3","2026-04-20","2026-04-21","8"
"DCH","CX-11130","DCH2-Row 55 Top L3","2026-04-20","2026-04-21","8"
"DCH","CX-11131","DCH2-Row 54 Top L3","2026-04-20","2026-04-21","8"
"DCH","CX-11132","DCH2-Row 51 Top L3","2026-04-20","2026-04-21","8"
"EYD","CX-11133","EYD2-RMU Module 13 Level 3","2026-04-21","2026-04-22","8"
"EYD","CX-11134","EYD2-USS Module 12 Level 3","2026-04-21","2026-04-22","8"
"DCH","CX-11136","DCH2-Row 56 Top L3","2026-04-21","2026-04-22","8"
"DCH","CX-11137","DCH2-Row 54 Bottom L3","2026-04-21","2026-04-22","8"
"DCH","CX-11138","DCH2-Row 52 Bottom L3","2026-04-21","2026-04-22","8"
"USS YARD","CX-F-Z02.EYD.S14.L2.1551","L2 QC Electrical Install-EY06-SWGR-USS-13","2026-04-21","2026-04-23","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.2194","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-14 to TAPBOX-61TOP","2026-04-21","2026-04-23","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.2195","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-14 to TAPBOX-60TOP","2026-04-21","2026-04-23","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.2196","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-14 to TAPBOX-57TOP","2026-04-21","2026-04-23","16"
"EYD","CX-11140","EYD2-RMU Module 14 Level 3","2026-04-22","2026-04-23","8"
"EYD","CX-11141","EYD2-USS Module 13 Level 3","2026-04-22","2026-04-23","8"
"DCH","CX-11143","DCH2-Row 56 Bottom L3","2026-04-22","2026-04-23","8"
"DCH","CX-11144","DCH2-Row 55 Bottom L3","2026-04-22","2026-04-23","8"
"DCH","CX-11145","DCH2-Row 53 Bottom L3","2026-04-22","2026-04-23","8"
"DCH","CX-11146","DCH2-Aisle 26 L3","2026-04-22","2026-04-23","8"
"EYD","CX-11148","EYD2-RMU Module 15 Level 3","2026-04-23","2026-04-24","8"
"EYD","CX-11149","EYD2-USS Module 14 Level 3","2026-04-23","2026-04-24","8"
"EYD","CX-11142","EYD2-Generator 15 L3","2026-04-23","2026-04-29","32"
"MYD","CX-11061","MYD2-MCP11-BDC & Rest of Startup","2026-04-23","2026-05-13","112"
"DCH","CX-11150","DCH2-Row 59 Top L3","2026-04-23","2026-04-24","8"
"DCH","CX-11151","DCH2-Row 58 Top L3","2026-04-23","2026-04-24","8"
"DCH","CX-11152","DCH2-Row 57 Bottom L3","2026-04-23","2026-04-24","8"
"DCH","CX-11153","DCH2-Aisle 27 L3","2026-04-23","2026-04-24","8"
"DCH","CX-11154","DCH2-Aisle 28 L3","2026-04-23","2026-04-24","8"
"USS YARD","CX-F-Z02.EYD.S14.L2.1554","L2 QC Electrical Install-EY06-SWGR-USS-14","2026-04-23","2026-04-27","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.231","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-15 to TAPBOX-58BOT","2026-04-23","2026-04-27","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.243","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-15 to TAPBOX-60BOT","2026-04-23","2026-04-27","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.247","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-15 to TAPBOX-62TOP","2026-04-23","2026-04-27","16"
"MYD","CX-11254","MYD2-Cut Over USS-CUB-11 L3","2026-04-23","2026-04-27","16"
"EYD","CX-11156","EYD2-RMU Module 16 Level 3","2026-04-26","2026-04-27","8"
"EYD","CX-11157","EYD2-USS Module 15 Level 3","2026-04-26","2026-04-27","8"
"DCH","CX-11158","DCH2-Row 60 Top L3","2026-04-26","2026-04-27","8"
"DCH","CX-11159","DCH2-Row 57 Top L3","2026-04-26","2026-04-27","8"
"DCH","CX-11160","DCH2-Row 61 Top L3","2026-04-26","2026-04-27","8"
"EYD","CX-11161","EYD2-RMU Module 17 Level 3","2026-04-27","2026-04-28","8"
"EYD","CX-11162","EYD2-USS Module 16 Level 3","2026-04-27","2026-04-28","8"
"MYD","CX-11066","MYD2-MCP11-Cooling Tower Startup","2026-04-27","2026-05-04","40"
"DCH","CX-11163","DCH2-Row 62 Top L3","2026-04-27","2026-04-28","8"
"DCH","CX-11164","DCH2-Row 60 Bottom L3","2026-04-27","2026-04-28","8"
"DCH","CX-11165","DCH2-Row 58 Bottom L3","2026-04-27","2026-04-28","8"
"USS YARD","CX-F-Z02.EYD.S14.L2.1557","L2 QC Electrical Install-EY06-SWGR-USS-15","2026-04-27","2026-04-29","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.2197","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-16 to TAPBOX-59BOT","2026-04-27","2026-04-29","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.2198","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-16 to TAPBOX-61BOT","2026-04-27","2026-04-29","16"
"USS YARD","CN-F-Z02.DCH.S18.TB.2199","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-16 to TAPBOX-62BOT","2026-04-27","2026-04-29","16"
