"date","locationId","trade","status"
"2021-02-22","688816b1880b7b96b2e501b6","Vapor Barrier","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Underground Utilities","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Structural Steel","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Roofing","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Roof HVAC Units","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Roof HVAC Piping","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Tilt-Up Wall Panels","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Structural Piles","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Concrete Pour","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Concrete Formwork","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Concrete Rebar","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Concrete Foundation Pour","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Roofing Insulation","not started"
"2021-02-22","688816b1880b7b96b2e501b6","Roofing Membrane","not started"
"2021-02-22","6888113f3332fd44fd149711","Excavation","complete"
"2021-02-22","6888113f3332fd44fd149711","Batterboards","not started"
"2021-02-22","6888113f3332fd44fd149711","Vapor Barrier","not started"
"2021-02-22","6888113f3332fd44fd149711","Underground Utilities","not started"
"2021-02-22","6888113f3332fd44fd149711","Structural Steel","not started"
"2021-02-22","6888113f3332fd44fd149711","Roofing","not started"
"2021-02-22","6888113f3332fd44fd149711","Roof HVAC Units","not started"
"2021-02-22","6888113f3332fd44fd149711","Roof HVAC Piping","not started"
"2021-02-22","6888113f3332fd44fd149711","Tilt-Up Wall Panels","not started"
"2021-02-22","6888113f3332fd44fd149711","Structural Piles","not started"
"2021-02-22","6888113f3332fd44fd149711","Concrete Pour","not started"
"2021-02-22","6888113f3332fd44fd149711","Concrete Formwork","not started"
"2021-02-22","6888113f3332fd44fd149711","Concrete Rebar","not started"
"2021-02-22","6888113f3332fd44fd149711","Concrete Foundation Pour","not started"
"2021-02-22","6888113f3332fd44fd149711","Roofing Insulation","not started"
"2021-02-22","6888113f3332fd44fd149711","Roofing Membrane","not started"
"2021-02-22","68880e35587882b7457d5701","Excavation","complete"
"2021-02-22","68880e35587882b7457d5701","Batterboards","not started"
"2021-02-22","68880e35587882b7457d5701","Vapor Barrier","not started"
"2021-02-22","68880e35587882b7457d5701","Underground Utilities","not started"
"2021-02-22","68880e35587882b7457d5701","Structural Steel","not started"
"2021-02-22","68880e35587882b7457d5701","Roofing","not started"
"2021-02-22","68880e35587882b7457d5701","Roof HVAC Units","not started"
"2021-02-22","68880e35587882b7457d5701","Roof HVAC Piping","not started"
"2021-02-22","68880e35587882b7457d5701","Tilt-Up Wall Panels","not started"
"2021-02-22","68880e35587882b7457d5701","Structural Piles","not started"
"2021-02-22","68880e35587882b7457d5701","Concrete Pour","not started"
"2021-02-22","68880e35587882b7457d5701","Concrete Formwork","not started"
"2021-02-22","68880e35587882b7457d5701","Concrete Rebar","not started"
"2021-02-22","68880e35587882b7457d5701","Concrete Foundation Pour","not started"
"2021-02-22","68880e35587882b7457d5701","Roofing Insulation","not started"
"2021-02-22","68880e35587882b7457d5701","Roofing Membrane","not started"
"2021-02-22","68880da50f864d2881bdd80b","Excavation","in progress"
"2021-02-22","68880da50f864d2881bdd80b","Batterboards","not started"
"2021-02-22","68880da50f864d2881bdd80b","Vapor Barrier","not started"
"2021-02-22","68880da50f864d2881bdd80b","Underground Utilities","not started"
"2021-02-22","68880da50f864d2881bdd80b","Structural Steel","not started"
"2021-02-22","68880da50f864d2881bdd80b","Roofing","not started"
"2021-02-22","68880da50f864d2881bdd80b","Roof HVAC Units","not started"
"2021-02-22","68880da50f864d2881bdd80b","Roof HVAC Piping","not started"
"2021-02-22","68880da50f864d2881bdd80b","Tilt-Up Wall Panels","not started"
"2021-02-22","68880da50f864d2881bdd80b","Structural Piles","not started"
"2021-02-22","68880da50f864d2881bdd80b","Concrete Pour","not started"
"2021-02-22","68880da50f864d2881bdd80b","Concrete Formwork","not started"
"2021-02-22","68880da50f864d2881bdd80b","Concrete Rebar","not started"
"2021-02-22","68880da50f864d2881bdd80b","Concrete Foundation Pour","not started"
"2021-02-22","68880da50f864d2881bdd80b","Roofing Insulation","not started"
"2021-02-22","68880da50f864d2881bdd80b","Roofing Membrane","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Excavation","complete"
"2021-02-22","6849c2e7f11830b69fc3882e","Batterboards","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Vapor Barrier","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Underground Utilities","in progress"
"2021-02-22","6849c2e7f11830b69fc3882e","Structural Steel","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Roofing","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Roof HVAC Units","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Roof HVAC Piping","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Tilt-Up Wall Panels","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Structural Piles","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Concrete Pour","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Concrete Formwork","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Concrete Rebar","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Concrete Foundation Pour","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Roofing Insulation","not started"
"2021-02-22","6849c2e7f11830b69fc3882e","Roofing Membrane","not started"
"2021-02-22","6849c2b8091fc596463ede32","Excavation","complete"
"2021-02-22","6849c2b8091fc596463ede32","Batterboards","not started"
"2021-02-22","6849c2b8091fc596463ede32","Vapor Barrier","not started"
"2021-02-22","6849c2b8091fc596463ede32","Underground Utilities","not started"
"2021-02-22","6849c2b8091fc596463ede32","Structural Steel","not started"
"2021-02-22","6849c2b8091fc596463ede32","Roofing","not started"
"2021-02-22","6849c2b8091fc596463ede32","Roof HVAC Units","not started"
"2021-02-22","6849c2b8091fc596463ede32","Roof HVAC Piping","not started"
"2021-02-22","6849c2b8091fc596463ede32","Tilt-Up Wall Panels","not started"
"2021-02-22","6849c2b8091fc596463ede32","Structural Piles","not started"
"2021-02-22","6849c2b8091fc596463ede32","Concrete Pour","not started"
"2021-02-22","6849c2b8091fc596463ede32","Concrete Formwork","not started"
"2021-02-22","6849c2b8091fc596463ede32","Concrete Rebar","not started"
"2021-02-22","6849c2b8091fc596463ede32","Concrete Foundation Pour","not started"
"2021-02-22","6849c2b8091fc596463ede32","Roofing Insulation","not started"
"2021-02-22","6849c2b8091fc596463ede32","Roofing Membrane","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Excavation","complete"
"2021-02-22","65205c97d53f42fcbda0bcf1","Batterboards","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Vapor Barrier","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Underground Utilities","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Structural Steel","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Roofing","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Roof HVAC Units","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Roof HVAC Piping","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Tilt-Up Wall Panels","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Structural Piles","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Concrete Pour","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Concrete Formwork","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Concrete Rebar","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Concrete Foundation Pour","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Roofing Insulation","not started"
"2021-02-22","65205c97d53f42fcbda0bcf1","Roofing Membrane","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Excavation","complete"
"2021-02-22","65205c97d53f42fcbda0bcef","Batterboards","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Vapor Barrier","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Underground Utilities","in progress"
"2021-02-22","65205c97d53f42fcbda0bcef","Structural Steel","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Roofing","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Roof HVAC Units","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Roof HVAC Piping","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Tilt-Up Wall Panels","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Structural Piles","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Concrete Pour","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Concrete Formwork","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Concrete Rebar","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Concrete Foundation Pour","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Roofing Insulation","not started"
"2021-02-22","65205c97d53f42fcbda0bcef","Roofing Membrane","not started"
"2021-02-22","65205c97d53f42fcbda0bcee","Excavation","complete"
"2021-02-22","65205c97d53f42fcbda0bcee","Batterboards","not started"
"2021-02-22","65205c97d53f42fcbda0bcee","Vapor Barrier","not started"
"2021-02-22","65205c97d53f42fcbda0bcee","Underground Utilities","in progress"
"2021-02-22","65205c97d53f42fcbda0bcee","Structural Steel","not started"
"2021-02-22","65205c97d53f42fcbda0bcee","Roofing","not started"
"2021-02-22","65205c97d53f42fcbda0bcee","Roof HVAC Units","not started"
"2021-02-22","65205c97d53f42fcbda0bcee","Roof HVAC Piping","not started"
"2021-02-22","65205c97d53f42fcbda0bcee","Tilt-Up Wall Panels","not started"
"2021-02-22","65205c97d53f42fcbda0bcee","Structural Piles","not started"
"2021-02-22","65205c97d53f42fcbda0bcee","Concrete Pour","in progress"
"2021-02-22","65205c97d53f42fcbda0bcee","Concrete Formwork","in progress"
"2021-02-22","65205c97d53f42fcbda0bcee","Concrete Rebar","in progress"
"2021-02-22","65205c97d53f42fcbda0bcee","Concrete Foundation Pour","in progress"
"2021-02-22","65205c97d53f42fcbda0bcee","Roofing Insulation","not started"
"2021-02-22","65205c97d53f42fcbda0bcee","Roofing Membrane","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Excavation","complete"
"2021-02-22","65205c97d53f42fcbda0bced","Batterboards","complete"
"2021-02-22","65205c97d53f42fcbda0bced","Vapor Barrier","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Underground Utilities","in progress"
"2021-02-22","65205c97d53f42fcbda0bced","Structural Steel","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Roofing","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Roof HVAC Units","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Roof HVAC Piping","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Tilt-Up Wall Panels","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Structural Piles","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Concrete Pour","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Concrete Formwork","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Concrete Rebar","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Concrete Foundation Pour","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Roofing Insulation","not started"
"2021-02-22","65205c97d53f42fcbda0bced","Roofing Membrane","not started"
"2021-03-01","68b36de0b21b124f0d3682b3","Excavation","complete"
"2021-03-01","68b36de0b21b124f0d3682b3","Batterboards","complete"
"2021-03-01","68b36de0b21b124f0d3682b3","Vapor Barrier","not started"
"2021-03-01","68b36de0b21b124f0d3682b3","Underground Utilities","complete"
"2021-03-01","68b36de0b21b124f0d3682b3","Structural Steel","not started"
"2021-03-01","68b36de0b21b124f0d3682b3","Roofing","not started"
"2021-03-01","68b36de0b21b124f0d3682b3","Roof HVAC Units","not started"
"2021-03-01","68b36de0b21b124f0d3682b3","Roof HVAC Piping","not started"
"2021-03-01","68b36de0b21b124f0d3682b3","Tilt-Up Wall Panels","not started"
"2021-03-01","68b36de0b21b124f0d3682b3","Structural Piles","not started"
"2021-03-01","68b36de0b21b124f0d3682b3","Concrete Pour","complete"
"2021-03-01","68b36de0b21b124f0d3682b3","Concrete Formwork","complete"
"2021-03-01","68b36de0b21b124f0d3682b3","Concrete Rebar","complete"
"2021-03-01","68b36de0b21b124f0d3682b3","Concrete Foundation Pour","complete"
"2021-03-01","68b36de0b21b124f0d3682b3","Roofing Insulation","not started"
"2021-03-01","68b36de0b21b124f0d3682b3","Roofing Membrane","not started"
"2021-03-01","68b36d776244a70cf6b13b7c","Excavation","complete"
"2021-03-01","68b36d776244a70cf6b13b7c","Batterboards","complete"
"2021-03-01","68b36d776244a70cf6b13b7c","Vapor Barrier","in progress"
"2021-03-01","68b36d776244a70cf6b13b7c","Underground Utilities","in progress"
"2021-03-01","68b36d776244a70cf6b13b7c","Structural Steel","not started"
"2021-03-01","68b36d776244a70cf6b13b7c","Roofing","not started"
"2021-03-01","68b36d776244a70cf6b13b7c","Roof HVAC Units","not started"
"2021-03-01","68b36d776244a70cf6b13b7c","Roof HVAC Piping","not started"
"2021-03-01","68b36d776244a70cf6b13b7c","Tilt-Up Wall Panels","not started"
"2021-03-01","68b36d776244a70cf6b13b7c","Structural Piles","in progress"
"2021-03-01","68b36d776244a70cf6b13b7c","Concrete Pour","in progress"
"2021-03-01","68b36d776244a70cf6b13b7c","Concrete Formwork","in progress"
"2021-03-01","68b36d776244a70cf6b13b7c","Concrete Rebar","in progress"
"2021-03-01","68b36d776244a70cf6b13b7c","Concrete Foundation Pour","in progress"
"2021-03-01","68b36d776244a70cf6b13b7c","Roofing Insulation","not started"
"2021-03-01","68b36d776244a70cf6b13b7c","Roofing Membrane","not started"
"2021-03-01","68b36d52dfb1531431942889","Excavation","complete"
"2021-03-01","68b36d52dfb1531431942889","Batterboards","complete"
"2021-03-01","68b36d52dfb1531431942889","Vapor Barrier","complete"
"2021-03-01","68b36d52dfb1531431942889","Underground Utilities","complete"
"2021-03-01","68b36d52dfb1531431942889","Structural Steel","not started"
"2021-03-01","68b36d52dfb1531431942889","Roofing","not started"
"2021-03-01","68b36d52dfb1531431942889","Roof HVAC Units","not started"
"2021-03-01","68b36d52dfb1531431942889","Roof HVAC Piping","not started"
"2021-03-01","68b36d52dfb1531431942889","Tilt-Up Wall Panels","not started"
"2021-03-01","68b36d52dfb1531431942889","Structural Piles","complete"
"2021-03-01","68b36d52dfb1531431942889","Concrete Pour","complete"
"2021-03-01","68b36d52dfb1531431942889","Concrete Formwork","complete"
"2021-03-01","68b36d52dfb1531431942889","Concrete Rebar","complete"
"2021-03-01","68b36d52dfb1531431942889","Concrete Foundation Pour","complete"
"2021-03-01","68b36d52dfb1531431942889","Roofing Insulation","not started"
"2021-03-01","68b36d52dfb1531431942889","Roofing Membrane","not started"
"2021-03-01","68b36a2262f5c1297c0913d3","Excavation","complete"
"2021-03-01","68b36a2262f5c1297c0913d3","Batterboards","complete"
"2021-03-01","68b36a2262f5c1297c0913d3","Vapor Barrier","complete"
"2021-03-01","68b36a2262f5c1297c0913d3","Underground Utilities","complete"
"2021-03-01","68b36a2262f5c1297c0913d3","Structural Steel","not started"
"2021-03-01","68b36a2262f5c1297c0913d3","Roofing","not started"
"2021-03-01","68b36a2262f5c1297c0913d3","Roof HVAC Units","not started"
"2021-03-01","68b36a2262f5c1297c0913d3","Roof HVAC Piping","not started"
"2021-03-01","68b36a2262f5c1297c0913d3","Tilt-Up Wall Panels","not started"
"2021-03-01","68b36a2262f5c1297c0913d3","Structural Piles","not started"
"2021-03-01","68b36a2262f5c1297c0913d3","Concrete Pour","in progress"
"2021-03-01","68b36a2262f5c1297c0913d3","Concrete Formwork","in progress"
"2021-03-01","68b36a2262f5c1297c0913d3","Concrete Rebar","in progress"
"2021-03-01","68b36a2262f5c1297c0913d3","Concrete Foundation Pour","in progress"
"2021-03-01","68b36a2262f5c1297c0913d3","Roofing Insulation","not started"
"2021-03-01","68b36a2262f5c1297c0913d3","Roofing Membrane","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Excavation","in progress"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Batterboards","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Vapor Barrier","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Underground Utilities","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Structural Steel","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Roofing","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Roof HVAC Units","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Roof HVAC Piping","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Tilt-Up Wall Panels","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Structural Piles","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Concrete Pour","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Concrete Formwork","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Concrete Rebar","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Concrete Foundation Pour","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Roofing Insulation","not started"
"2021-03-01","68881ef9cbdd5a6f740a1e55","Roofing Membrane","not started"
"2021-03-01","68881eaf5ecfb6cf31709226","Excavation","complete"
"2021-03-01","68881eaf5ecfb6cf31709226","Batterboards","complete"
"2021-03-01","68881eaf5ecfb6cf31709226","Vapor Barrier","complete"
"2021-03-01","68881eaf5ecfb6cf31709226","Underground Utilities","complete"
"2021-03-01","68881eaf5ecfb6cf31709226","Structural Steel","not started"
"2021-03-01","68881eaf5ecfb6cf31709226","Roofing","not started"
"2021-03-01","68881eaf5ecfb6cf31709226","Roof HVAC Units","not started"
