location,section,level / floor,trade,state,start_date,complete_date,capture_date
CORRIDOR144,A,1,Overhead Duct Insulation,in progress,,,2025/05/06
CORRIDOR144,A,1,Overhead Duct Rough In,in progress,,,2025/05/06
CORRIDOR144,A,1,Overhead Plumbing,in progress,,,2025/05/06
CORRIDOR144,A,1,Wall Prime Paint,in progress,,2025/05/14,2025/05/06
CORRIDOR144,A,1,Wall Drywall Finish,in progress,,2025/06/06,2025/05/07
CORRIDOR144,A,1,Wall Drywall,in progress,,2025/06/06,2025/05/07
CORRIDOR144,A,1,In Wall Insulation,in progress,,2025/05/14,2025/05/07
CORRIDOR144,A,1,Overhead Duct Insulation,in progress,,,2025/05/07
CORRIDOR144,A,1,Overhead Duct Rough In,in progress,,,2025/05/07
CORRIDOR144,A,1,Overhead Plumbing,in progress,,,2025/05/07
CORRIDOR144,A,1,Wall Prime Paint,in progress,,2025/05/14,2025/05/07
CORRIDOR144,A,1,Wall Drywall Finish,in progress,,2025/06/06,2025/05/14
CORRIDOR144,A,1,Wall Drywall,in progress,,2025/06/06,2025/05/14
CORRIDOR144,A,1,In Wall Insulation,complete,,2025/05/14,2025/05/14
CORRIDOR144,A,1,Overhead Duct Insulation,in progress,,,2025/05/14
CORRIDOR144,A,1,Overhead Duct Rough In,in progress,,,2025/05/14
CORRIDOR144,A,1,Overhead Plumbing,in progress,,,2025/05/14
CORRIDOR144,A,1,Wall Prime Paint,complete,,2025/05/14,2025/05/14
CORRIDOR144,A,1,In Wall Insulation,complete,,2025/05/14,2025/05/30
CORRIDOR144,A,1,Overhead Duct Insulation,in progress,,,2025/05/30
CORRIDOR144,A,1,Overhead Duct Rough In,in progress,,,2025/05/30
CORRIDOR144,A,1,Overhead Plumbing,in progress,,,2025/05/30
CORRIDOR144,A,1,Wall Drywall,in progress,,2025/06/06,2025/05/30
CORRIDOR144,A,1,Wall Drywall Finish,in progress,,2025/06/06,2025/05/30
CORRIDOR144,A,1,Wall Prime Paint,complete,,2025/05/14,2025/05/30
CORRIDOR144,A,1,In Wall Insulation,no capture,,2025/05/14,2025/06/06
CORRIDOR144,A,1,Overhead Duct Insulation,no capture,,,2025/06/06
CORRIDOR144,A,1,Overhead Duct Rough In,no capture,,,2025/06/06
CORRIDOR144,A,1,Overhead Plumbing,no capture,,,2025/06/06
CORRIDOR144,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06
CORRIDOR144,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06
CORRIDOR144,A,1,Wall Prime Paint,complete,,2025/05/14,2025/06/06
CORRIDOR144,A,1,In Wall Insulation,no capture,,2025/05/14,2025/06/13
CORRIDOR144,A,1,Overhead Duct Insulation,no capture,,,2025/06/13
CORRIDOR144,A,1,Overhead Duct Rough In,no capture,,,2025/06/13
CORRIDOR144,A,1,Overhead Plumbing,in progress,,,2025/06/13
CORRIDOR144,A,1,Wall Drywall,complete,,2025/06/06,2025/06/13
CORRIDOR144,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/13
CORRIDOR144,A,1,Wall Prime Paint,complete,,2025/05/14,2025/06/13
CORRIDOR144,A,1,In Wall Insulation,no capture,,2025/05/14,2025/06/20
CORRIDOR144,A,1,Overhead Duct Insulation,no capture,,,2025/06/20
CORRIDOR144,A,1,Overhead Duct Rough In,no capture,,,2025/06/20
CORRIDOR144,A,1,Overhead Plumbing,in progress,,,2025/06/20
CORRIDOR144,A,1,Wall Drywall,complete,,2025/06/06,2025/06/20
CORRIDOR144,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/20
CORRIDOR144,A,1,Wall Prime Paint,complete,,2025/05/14,2025/06/20
CORRIDOR144,A,1,In Wall Insulation,no capture,,2025/05/14,2025/07/07
CORRIDOR144,A,1,Overhead Duct Insulation,in progress,,,2025/07/07
CORRIDOR144,A,1,Overhead Duct Rough In,no capture,,,2025/07/07
CORRIDOR144,A,1,Overhead Plumbing,no capture,,,2025/07/07
CORRIDOR144,A,1,Wall Drywall,complete,,2025/06/06,2025/07/07
CORRIDOR144,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/07/07
CORRIDOR144,A,1,Wall Prime Paint,complete,,2025/05/14,2025/07/07
CORRIDOR144,A,1,In Wall Insulation,no capture,,2025/05/14,2025/07/17
CORRIDOR144,A,1,Overhead Duct Insulation,in progress,,,2025/07/17
CORRIDOR144,A,1,Overhead Duct Rough In,no capture,,,2025/07/17
CORRIDOR144,A,1,Overhead Plumbing,no capture,,,2025/07/17
CORRIDOR144,A,1,Wall Drywall,complete,,2025/06/06,2025/07/17
CORRIDOR144,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/07/17
CORRIDOR144,A,1,Wall Prime Paint,complete,,2025/05/14,2025/07/17
CORRIDOR144,A,1,In Wall Insulation,no capture,,2025/05/14,2025/07/25
CORRIDOR144,A,1,Overhead Duct Insulation,in progress,,,2025/07/25
CORRIDOR144,A,1,Overhead Duct Rough In,in progress,,,2025/07/25
CORRIDOR144,A,1,Overhead Plumbing,in progress,,,2025/07/25
CORRIDOR144,A,1,Wall Drywall,complete,,2025/06/06,2025/07/25
CORRIDOR144,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/07/25
CORRIDOR144,A,1,Wall Prime Paint,complete,,2025/05/14,2025/07/25
CORRIDOR144,A,1,In Wall Insulation,no capture,,2025/05/14,2025/08/01
CORRIDOR144,A,1,Overhead Duct Insulation,in progress,,,2025/08/01
CORRIDOR144,A,1,Overhead Duct Rough In,no capture,,,2025/08/01
CORRIDOR144,A,1,Overhead Plumbing,in progress,,,2025/08/01
CORRIDOR144,A,1,Wall Drywall,complete,,2025/06/06,2025/08/01
CORRIDOR144,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/08/01
CORRIDOR144,A,1,Wall Prime Paint,complete,,2025/05/14,2025/08/01
CORRIDOR144,A,1,In Wall Insulation,no capture,,2025/05/14,2025/08/06
CORRIDOR144,A,1,Overhead Duct Insulation,no capture,,,2025/08/06
CORRIDOR144,A,1,Overhead Duct Rough In,no capture,,,2025/08/06
CORRIDOR144,A,1,Overhead Plumbing,no capture,,,2025/08/06
CORRIDOR144,A,1,Wall Drywall,complete,,2025/06/06,2025/08/06
CORRIDOR144,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/08/06
CORRIDOR144,A,1,Wall Prime Paint,complete,,2025/05/14,2025/08/06
CORRIDOR144,A,1,In Wall Insulation,no capture,,2025/05/14,2025/08/08
CORRIDOR144,A,1,Overhead Duct Insulation,no capture,,,2025/08/08
CORRIDOR144,A,1,Overhead Duct Rough In,no capture,,,2025/08/08
CORRIDOR144,A,1,Overhead Plumbing,no capture,,,2025/08/08
CORRIDOR144,A,1,Wall Drywall,complete,,2025/06/06,2025/08/08
CORRIDOR144,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/08/08
CORRIDOR144,A,1,Wall Prime Paint,complete,,2025/05/14,2025/08/08
CORRIDOR144,A,1,In Wall Insulation,no capture,,2025/05/14,2025/08/12
CORRIDOR144,A,1,Overhead Duct Insulation,no capture,,,2025/08/12
CORRIDOR144,A,1,Overhead Duct Rough In,no capture,,,2025/08/12
CORRIDOR144,A,1,Overhead Plumbing,no capture,,,2025/08/12
CORRIDOR144,A,1,Wall Drywall,complete,,2025/06/06,2025/08/12
CORRIDOR144,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/08/12
CORRIDOR144,A,1,Wall Prime Paint,complete,,2025/05/14,2025/08/12
COVERED FENCED AREA 403,A,SOE,In Wall Insulation,no capture,,,2025/06/26
COVERED FENCED AREA 403,A,SOE,Overhead Duct Rough In,no capture,,,2025/06/26
COVERED FENCED AREA 403,A,SOE,Overhead Duct Insulation,no capture,,,2025/06/26
COVERED FENCED AREA 403,A,SOE,Overhead Plumbing,no capture,,,2025/06/26
COVERED FENCED AREA 403,A,SOE,Wall Drywall,no capture,,,2025/06/26
COVERED FENCED AREA 403,A,SOE,Wall Taping & Mudding,no capture,,,2025/06/26
COVERED FENCED AREA 403,A,SOE,Wall Prime Paint,no capture,,,2025/06/26
COVERED FENCED AREA 403,A,SOE,Access Control Systems,no capture,,,2025/06/26
COVERED FENCED AREA 403,A,SOE,In Wall Insulation,no capture,,,2025/07/02
COVERED FENCED AREA 403,A,SOE,Overhead Duct Rough In,no capture,,,2025/07/02
COVERED FENCED AREA 403,A,SOE,Overhead Duct Insulation,no capture,,,2025/07/02
COVERED FENCED AREA 403,A,SOE,Overhead Plumbing,no capture,,,2025/07/02
COVERED FENCED AREA 403,A,SOE,Wall Drywall,no capture,,,2025/07/02
COVERED FENCED AREA 403,A,SOE,Wall Taping & Mudding,no capture,,,2025/07/02
COVERED FENCED AREA 403,A,SOE,Wall Prime Paint,no capture,,,2025/07/02
COVERED FENCED AREA 403,A,SOE,Access Control Systems,no capture,,,2025/07/02
COVERED FENCED AREA 403,A,SOE,In Wall Insulation,complete,,,2025/07/31
COVERED FENCED AREA 403,A,SOE,Overhead Duct Rough In,not started,,,2025/07/31
COVERED FENCED AREA 403,A,SOE,Overhead Duct Insulation,not started,,,2025/07/31
COVERED FENCED AREA 403,A,SOE,Overhead Plumbing,not started,,,2025/07/31
COVERED FENCED AREA 403,A,SOE,Wall Drywall,complete,,,2025/07/31
COVERED FENCED AREA 403,A,SOE,Wall Taping & Mudding,complete,,,2025/07/31
COVERED FENCED AREA 403,A,SOE,Wall Prime Paint,complete,,,2025/07/31
COVERED FENCED AREA 403,A,SOE,Access Control Systems,no capture,,,2025/07/31
CPL 173,A,1,Wall Drywall Finish,in progress,,,2025/04/11
CPL 173,A,1,Wall Drywall,in progress,,,2025/04/11
CPL 173,A,1,In Wall Insulation,complete,,,2025/04/11
CPL 173,A,1,Overhead Duct Insulation,in progress,,,2025/04/11
CPL 173,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/04/11
CPL 173,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/04/11
CPL 173,A,1,Wall Prime Paint,in progress,,2025/07/07,2025/04/11
CPL 173,A,1,Wall Drywall Finish,in progress,,,2025/04/25
CPL 173,A,1,Wall Drywall,in progress,,,2025/04/25
CPL 173,A,1,In Wall Insulation,complete,,,2025/04/25
CPL 173,A,1,Overhead Duct Insulation,in progress,,,2025/04/25
CPL 173,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/04/25
CPL 173,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/04/25
CPL 173,A,1,Wall Prime Paint,in progress,,2025/07/07,2025/04/25
CPL 173,A,1,Wall Drywall Finish,in progress,,,2025/05/06
CPL 173,A,1,Wall Drywall,in progress,,,2025/05/06
CPL 173,A,1,In Wall Insulation,complete,,,2025/05/06
CPL 173,A,1,Overhead Duct Insulation,in progress,,,2025/05/06
CPL 173,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/05/06
CPL 173,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/05/06
CPL 173,A,1,Wall Prime Paint,in progress,,2025/07/07,2025/05/06
CPL 173,A,1,Wall Drywall Finish,no capture,,,2025/05/07
CPL 173,A,1,Wall Drywall,no capture,,,2025/05/07
CPL 173,A,1,In Wall Insulation,no capture,,,2025/05/07
CPL 173,A,1,Overhead Duct Insulation,no capture,,,2025/05/07
CPL 173,A,1,Overhead Duct Rough In,no capture,,2025/08/06,2025/05/07
CPL 173,A,1,Overhead Plumbing,no capture,,2025/07/25,2025/05/07
CPL 173,A,1,Wall Prime Paint,no capture,,2025/07/07,2025/05/07
CPL 173,A,1,Wall Drywall Finish,in progress,,,2025/05/14
CPL 173,A,1,Wall Drywall,complete,,,2025/05/14
CPL 173,A,1,In Wall Insulation,complete,,,2025/05/14
CPL 173,A,1,Overhead Duct Insulation,in progress,,,2025/05/14
CPL 173,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/05/14
CPL 173,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/05/14
CPL 173,A,1,Wall Prime Paint,in progress,,2025/07/07,2025/05/14
CPL 173,A,1,In Wall Insulation,complete,,,2025/05/30
CPL 173,A,1,Overhead Duct Insulation,no capture,,,2025/05/30
CPL 173,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/05/30
CPL 173,A,1,Overhead Plumbing,no capture,,2025/07/25,2025/05/30
CPL 173,A,1,Wall Drywall,complete,,,2025/05/30
CPL 173,A,1,Wall Drywall Finish,no capture,,,2025/05/30
CPL 173,A,1,Wall Prime Paint,in progress,,2025/07/07,2025/05/30
CPL 173,A,1,In Wall Insulation,complete,,,2025/06/06
CPL 173,A,1,Overhead Duct Insulation,no capture,,,2025/06/06
CPL 173,A,1,Overhead Duct Rough In,no capture,,2025/08/06,2025/06/06
CPL 173,A,1,Overhead Plumbing,no capture,,2025/07/25,2025/06/06
CPL 173,A,1,Wall Drywall,complete,,,2025/06/06
CPL 173,A,1,Wall Drywall Finish,complete,,,2025/06/06
CPL 173,A,1,Wall Prime Paint,in progress,,2025/07/07,2025/06/06
CPL 173,A,1,In Wall Insulation,complete,,,2025/06/13
CPL 173,A,1,Overhead Duct Insulation,no capture,,,2025/06/13
CPL 173,A,1,Overhead Duct Rough In,no capture,,2025/08/06,2025/06/13
CPL 173,A,1,Overhead Plumbing,no capture,,2025/07/25,2025/06/13
CPL 173,A,1,Wall Drywall,complete,,,2025/06/13
CPL 173,A,1,Wall Drywall Finish,complete,,,2025/06/13
CPL 173,A,1,Wall Prime Paint,in progress,,2025/07/07,2025/06/13
CPL 173,A,1,In Wall Insulation,complete,,,2025/06/20
CPL 173,A,1,Overhead Duct Insulation,no capture,,,2025/06/20
CPL 173,A,1,Overhead Duct Rough In,no capture,,2025/08/06,2025/06/20
CPL 173,A,1,Overhead Plumbing,no capture,,2025/07/25,2025/06/20
CPL 173,A,1,Wall Drywall,complete,,,2025/06/20
CPL 173,A,1,Wall Drywall Finish,complete,,,2025/06/20
CPL 173,A,1,Wall Prime Paint,in progress,,2025/07/07,2025/06/20
CPL 173,A,1,In Wall Insulation,complete,,,2025/07/07
CPL 173,A,1,Overhead Duct Insulation,complete,,,2025/07/07
CPL 173,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/07/07
CPL 173,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/07/07
CPL 173,A,1,Wall Drywall,complete,,,2025/07/07
CPL 173,A,1,Wall Drywall Finish,complete,,,2025/07/07
CPL 173,A,1,Wall Prime Paint,complete,,2025/07/07,2025/07/07
CPL 173,A,1,In Wall Insulation,complete,,,2025/07/17
CPL 173,A,1,Overhead Duct Insulation,complete,,,2025/07/17
CPL 173,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/07/17
CPL 173,A,1,Overhead Plumbing,in progress,,2025/07/25,2025/07/17
CPL 173,A,1,Wall Drywall,complete,,,2025/07/17
CPL 173,A,1,Wall Drywall Finish,complete,,,2025/07/17
CPL 173,A,1,Wall Prime Paint,complete,,2025/07/07,2025/07/17
CPL 173,A,1,In Wall Insulation,complete,,,2025/07/25
CPL 173,A,1,Overhead Duct Insulation,complete,,,2025/07/25
CPL 173,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/07/25
CPL 173,A,1,Overhead Plumbing,complete,,2025/07/25,2025/07/25
CPL 173,A,1,Wall Drywall,complete,,,2025/07/25
CPL 173,A,1,Wall Drywall Finish,complete,,,2025/07/25
CPL 173,A,1,Wall Prime Paint,complete,,2025/07/07,2025/07/25
CPL 173,A,1,In Wall Insulation,complete,,,2025/08/01
CPL 173,A,1,Overhead Duct Insulation,complete,,,2025/08/01
CPL 173,A,1,Overhead Duct Rough In,in progress,,2025/08/06,2025/08/01
CPL 173,A,1,Overhead Plumbing,complete,,2025/07/25,2025/08/01
CPL 173,A,1,Wall Drywall,complete,,,2025/08/01
CPL 173,A,1,Wall Drywall Finish,complete,,,2025/08/01
CPL 173,A,1,Wall Prime Paint,complete,,2025/07/07,2025/08/01
CPL 173,A,1,In Wall Insulation,complete,,,2025/08/06
CPL 173,A,1,Overhead Duct Insulation,complete,,,2025/08/06
CPL 173,A,1,Overhead Duct Rough In,complete,,2025/08/06,2025/08/06
CPL 173,A,1,Overhead Plumbing,complete,,2025/07/25,2025/08/06
CPL 173,A,1,Wall Drywall,complete,,,2025/08/06
CPL 173,A,1,Wall Drywall Finish,complete,,,2025/08/06
CPL 173,A,1,Wall Prime Paint,complete,,2025/07/07,2025/08/06
CPL 173,A,1,In Wall Insulation,complete,,,2025/08/08
CPL 173,A,1,Overhead Duct Insulation,complete,,,2025/08/08
CPL 173,A,1,Overhead Duct Rough In,complete,,2025/08/06,2025/08/08
CPL 173,A,1,Overhead Plumbing,complete,,2025/07/25,2025/08/08
CPL 173,A,1,Wall Drywall,complete,,,2025/08/08
CPL 173,A,1,Wall Drywall Finish,complete,,,2025/08/08
CPL 173,A,1,Wall Prime Paint,complete,,2025/07/07,2025/08/08
CPL 173,A,1,In Wall Insulation,complete,,,2025/08/12
CPL 173,A,1,Overhead Duct Insulation,complete,,,2025/08/12
CPL 173,A,1,Overhead Duct Rough In,complete,,2025/08/06,2025/08/12
CPL 173,A,1,Overhead Plumbing,complete,,2025/07/25,2025/08/12
CPL 173,A,1,Wall Drywall,complete,,,2025/08/12
CPL 173,A,1,Wall Drywall Finish,complete,,,2025/08/12
CPL 173,A,1,Wall Prime Paint,complete,,2025/07/07,2025/08/12
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/04/11
CPL 174,A,1,Wall Drywall,complete,,,2025/04/11
CPL 174,A,1,In Wall Insulation,complete,,,2025/04/11
CPL 174,A,1,Overhead Duct Insulation,in progress,,,2025/04/11
CPL 174,A,1,Overhead Duct Rough In,in progress,,2025/08/08,2025/04/11
CPL 174,A,1,Overhead Plumbing,not started,,,2025/04/11
CPL 174,A,1,Wall Prime Paint,in progress,,2025/08/01,2025/04/11
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/04/25
CPL 174,A,1,Wall Drywall,complete,,,2025/04/25
CPL 174,A,1,In Wall Insulation,complete,,,2025/04/25
CPL 174,A,1,Overhead Duct Insulation,in progress,,,2025/04/25
CPL 174,A,1,Overhead Duct Rough In,in progress,,2025/08/08,2025/04/25
CPL 174,A,1,Overhead Plumbing,not started,,,2025/04/25
CPL 174,A,1,Wall Prime Paint,in progress,,2025/08/01,2025/04/25
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/05/06
CPL 174,A,1,Wall Drywall,complete,,,2025/05/06
CPL 174,A,1,In Wall Insulation,complete,,,2025/05/06
CPL 174,A,1,Overhead Duct Insulation,in progress,,,2025/05/06
CPL 174,A,1,Overhead Duct Rough In,in progress,,2025/08/08,2025/05/06
CPL 174,A,1,Overhead Plumbing,not started,,,2025/05/06
CPL 174,A,1,Wall Prime Paint,in progress,,2025/08/01,2025/05/06
CPL 174,A,1,Wall Drywall Finish,no capture,,,2025/05/07
CPL 174,A,1,Wall Drywall,no capture,,,2025/05/07
CPL 174,A,1,In Wall Insulation,no capture,,,2025/05/07
CPL 174,A,1,Overhead Duct Insulation,no capture,,,2025/05/07
CPL 174,A,1,Overhead Duct Rough In,no capture,,2025/08/08,2025/05/07
CPL 174,A,1,Overhead Plumbing,no capture,,,2025/05/07
CPL 174,A,1,Wall Prime Paint,no capture,,2025/08/01,2025/05/07
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/05/14
CPL 174,A,1,Wall Drywall,complete,,,2025/05/14
CPL 174,A,1,In Wall Insulation,complete,,,2025/05/14
CPL 174,A,1,Overhead Duct Insulation,in progress,,,2025/05/14
CPL 174,A,1,Overhead Duct Rough In,in progress,,2025/08/08,2025/05/14
CPL 174,A,1,Overhead Plumbing,not started,,,2025/05/14
CPL 174,A,1,Wall Prime Paint,in progress,,2025/08/01,2025/05/14
CPL 174,A,1,In Wall Insulation,complete,,,2025/05/30
CPL 174,A,1,Overhead Duct Insulation,no capture,,,2025/05/30
CPL 174,A,1,Overhead Duct Rough In,in progress,,2025/08/08,2025/05/30
CPL 174,A,1,Overhead Plumbing,no capture,,,2025/05/30
CPL 174,A,1,Wall Drywall,complete,,,2025/05/30
CPL 174,A,1,Wall Drywall Finish,no capture,,,2025/05/30
CPL 174,A,1,Wall Prime Paint,in progress,,2025/08/01,2025/05/30
CPL 174,A,1,In Wall Insulation,complete,,,2025/06/06
CPL 174,A,1,Overhead Duct Insulation,no capture,,,2025/06/06
CPL 174,A,1,Overhead Duct Rough In,no capture,,2025/08/08,2025/06/06
CPL 174,A,1,Overhead Plumbing,no capture,,,2025/06/06
CPL 174,A,1,Wall Drywall,complete,,,2025/06/06
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/06/06
CPL 174,A,1,Wall Prime Paint,in progress,,2025/08/01,2025/06/06
CPL 174,A,1,In Wall Insulation,complete,,,2025/06/13
CPL 174,A,1,Overhead Duct Insulation,no capture,,,2025/06/13
CPL 174,A,1,Overhead Duct Rough In,no capture,,2025/08/08,2025/06/13
CPL 174,A,1,Overhead Plumbing,no capture,,,2025/06/13
CPL 174,A,1,Wall Drywall,complete,,,2025/06/13
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/06/13
CPL 174,A,1,Wall Prime Paint,in progress,,2025/08/01,2025/06/13
CPL 174,A,1,In Wall Insulation,complete,,,2025/06/20
CPL 174,A,1,Overhead Duct Insulation,no capture,,,2025/06/20
CPL 174,A,1,Overhead Duct Rough In,no capture,,2025/08/08,2025/06/20
CPL 174,A,1,Overhead Plumbing,no capture,,,2025/06/20
CPL 174,A,1,Wall Drywall,complete,,,2025/06/20
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/06/20
CPL 174,A,1,Wall Prime Paint,in progress,,2025/08/01,2025/06/20
CPL 174,A,1,In Wall Insulation,complete,,,2025/07/07
CPL 174,A,1,Overhead Duct Insulation,no capture,,,2025/07/07
CPL 174,A,1,Overhead Duct Rough In,no capture,,2025/08/08,2025/07/07
CPL 174,A,1,Overhead Plumbing,no capture,,,2025/07/07
CPL 174,A,1,Wall Drywall,complete,,,2025/07/07
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/07/07
CPL 174,A,1,Wall Prime Paint,in progress,,2025/08/01,2025/07/07
CPL 174,A,1,In Wall Insulation,complete,,,2025/07/17
CPL 174,A,1,Overhead Duct Insulation,in progress,,,2025/07/17
CPL 174,A,1,Overhead Duct Rough In,no capture,,2025/08/08,2025/07/17
CPL 174,A,1,Overhead Plumbing,no capture,,,2025/07/17
CPL 174,A,1,Wall Drywall,complete,,,2025/07/17
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/07/17
CPL 174,A,1,Wall Prime Paint,in progress,,2025/08/01,2025/07/17
CPL 174,A,1,In Wall Insulation,complete,,,2025/07/25
CPL 174,A,1,Overhead Duct Insulation,in progress,,,2025/07/25
CPL 174,A,1,Overhead Duct Rough In,in progress,,2025/08/08,2025/07/25
CPL 174,A,1,Overhead Plumbing,no capture,,,2025/07/25
CPL 174,A,1,Wall Drywall,complete,,,2025/07/25
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/07/25
CPL 174,A,1,Wall Prime Paint,in progress,,2025/08/01,2025/07/25
CPL 174,A,1,In Wall Insulation,complete,,,2025/08/01
CPL 174,A,1,Overhead Duct Insulation,no capture,,,2025/08/01
CPL 174,A,1,Overhead Duct Rough In,no capture,,2025/08/08,2025/08/01
CPL 174,A,1,Overhead Plumbing,no capture,,,2025/08/01
CPL 174,A,1,Wall Drywall,complete,,,2025/08/01
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/08/01
CPL 174,A,1,Wall Prime Paint,complete,,2025/08/01,2025/08/01
CPL 174,A,1,In Wall Insulation,complete,,,2025/08/06
CPL 174,A,1,Overhead Duct Insulation,in progress,,,2025/08/06
CPL 174,A,1,Overhead Duct Rough In,in progress,,2025/08/08,2025/08/06
CPL 174,A,1,Overhead Plumbing,no capture,,,2025/08/06
CPL 174,A,1,Wall Drywall,complete,,,2025/08/06
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/08/06
CPL 174,A,1,Wall Prime Paint,complete,,2025/08/01,2025/08/06
CPL 174,A,1,In Wall Insulation,complete,,,2025/08/08
CPL 174,A,1,Overhead Duct Insulation,no capture,,,2025/08/08
CPL 174,A,1,Overhead Duct Rough In,complete,,2025/08/08,2025/08/08
CPL 174,A,1,Overhead Plumbing,no capture,,,2025/08/08
CPL 174,A,1,Wall Drywall,complete,,,2025/08/08
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/08/08
CPL 174,A,1,Wall Prime Paint,complete,,2025/08/01,2025/08/08
CPL 174,A,1,In Wall Insulation,complete,,,2025/08/12
CPL 174,A,1,Overhead Duct Insulation,no capture,,,2025/08/12
CPL 174,A,1,Overhead Duct Rough In,complete,,2025/08/08,2025/08/12
CPL 174,A,1,Overhead Plumbing,no capture,,,2025/08/12
CPL 174,A,1,Wall Drywall,complete,,,2025/08/12
CPL 174,A,1,Wall Drywall Finish,complete,,,2025/08/12
CPL 174,A,1,Wall Prime Paint,complete,,2025/08/01,2025/08/12
DIRECTOR FINANCE 282,A,2,Wall Drywall Finish,in progress,,,2025/04/17
DIRECTOR FINANCE 282,A,2,Wall Drywall,complete,,,2025/04/17
DIRECTOR FINANCE 282,A,2,In Wall Insulation,complete,,,2025/04/17
DIRECTOR FINANCE 282,A,2,Overhead Duct Insulation,not started,,,2025/04/17
DIRECTOR FINANCE 282,A,2,Overhead Duct Rough In,in progress,,,2025/04/17
DIRECTOR FINANCE 282,A,2,Overhead Plumbing,not started,,,2025/04/17
DIRECTOR FINANCE 282,A,2,Wall Prime Paint,in progress,,,2025/04/17
DIRECTOR MIS IT / RECORDS 276,A,2,Wall Drywall Finish,in progress,,,2025/04/17
